Paid,AreaType,AvgIncome,Age,LateFees,Gender,UnemployRate,Newsletter,EmailDomain
Default,Suburban,76180.94,30,264,Female,0.01,Yes,icloud.com
Default,Urban,98479.08,43,214,Male,0.02,No,hotmail.com
Default,Suburban,98275.39,27,76,Male,0.01,Yes,gmail.com
Paid,Urban,69416.55,42,0,Diverse,0.13,No,outlook.com
Paid,Suburban,72786.39,31,0,Male,0.13,No,gmail.com
Default,Rural,92218.22,28,173,Female,0.02,No,aol.com
Default,Urban,39983.96,29,0,Unknown,0.13,No,icloud.com
Paid,Rural,63538.49,48,0,Male,0.09,No,Other
Paid,Urban,96711.41,33,0,Male,0.03,Yes,protonmail.com
Paid,Rural,89504.01,56,0,Female,0.02,Yes,yandex.com
Default,Suburban,77385.28,25,0,Male,0.29,Yes,yahoo.com
Default,Urban,39883.35,32,0,Diverse,0.24,Yes,gmail.com
Paid,Suburban,69001.8,33,0,Male,0.06,No,yandex.com
Paid,Rural,58201.69,39,0,Unknown,0.02,No,mail.com
Default,Urban,76620.78,18,0,Male,0.02,No,yahoo.com
Paid,Urban,53813.07,55,0,Unknown,0.04,Yes,yahoo.com
Paid,Suburban,49485.53,30,0,Unknown,0.19,No,gmail.com
Default,Suburban,28702.69,34,0,Female,0.21,No,outlook.com
Default,Suburban,94436.09,30,0,Female,0.02,No,msn.com
Paid,Suburban,62004.59,25,0,Male,0.07,No,Other
Paid,Urban,73142.92,72,0,Male,0.19,Yes,yahoo.com
Paid,Suburban,69955.24,46,0,Male,0.02,Yes,gmail.com
Default,Urban,48651.32,31,0,Female,0.14,Yes,hotmail.com
Default,Urban,44818.7,28,293,Unknown,0.11,No,mail.com
Default,Urban,49893.7,44,185,Female,0.13,No,icloud.com
Paid,Urban,55536.63,45,0,Female,0.02,Yes,yahoo.com
Paid,Urban,77332.12,28,0,Female,0.03,Yes,protonmail.com
Paid,Urban,54085.65,40,0,Unknown,0.02,No,icloud.com
Paid,Suburban,104929.81,30,0,Female,0.03,Yes,gmail.com
Default,Urban,90543.02,35,0,Unknown,0.03,Yes,yandex.com
Default,Urban,86167.19,43,257,Male,0.03,Yes,aol.com
Paid,Urban,67606.82,64,0,Male,0.02,Yes,yahoo.com
Paid,Urban,100285.61,38,0,Unknown,0.03,Yes,gmail.com
Paid,Urban,65639.89,47,0,Female,0.08,No,gmail.com
Default,Urban,69374.77,57,260,Male,0.02,Yes,yandex.com
Paid,Suburban,73399.49,18,0,Unknown,0.02,Yes,hotmail.com
Paid,Suburban,84036.46,31,0,Unknown,0.02,Yes,gmail.com
Paid,Suburban,82738.16,40,0,Male,0.01,No,aol.com
Default,Urban,60497.49,26,0,Diverse,0.02,No,gmail.com
Paid,Urban,59340.13,26,0,Female,0.02,No,outlook.com
Paid,Rural,82798.06,29,0,Male,0.01,Yes,yahoo.com
Default,Urban,84304.73,41,170,Female,0.03,No,protonmail.com
Paid,Urban,62132.98,28,0,Unknown,0.16,No,gmail.com
Paid,Urban,38256.24,18,0,Female,0.02,No,gmail.com
Default,Urban,65853.68,27,237,Diverse,0.16,Yes,hotmail.com
Paid,Urban,82470.52,30,0,Male,0.01,No,Other
Paid,Urban,106108.34,27,0,Female,0.01,Yes,hotmail.com
Paid,Urban,46040.84,28,0,Male,0.1,No,hotmail.com
Paid,Urban,61468.57,31,0,Male,0.19,No,yahoo.com
Paid,Suburban,62211.93,40,0,Female,0.13,No,outlook.com
Paid,Suburban,97116.11,25,0,Female,0.01,No,gmail.com
Paid,Suburban,69301.17,45,0,Female,0.03,No,gmail.com
Paid,Suburban,51853.47,24,0,Unknown,0.19,No,yahoo.com
Paid,Rural,81173.91,22,0,Female,0.02,Yes,yandex.com
Paid,Urban,61907.23,34,0,Male,0.04,No,icloud.com
Paid,Urban,45512.25,27,0,Unknown,0.03,Yes,mail.com
Paid,Urban,52144.53,34,0,Male,0.02,No,gmail.com
Paid,Suburban,104680.84,19,0,Female,0.02,No,outlook.com
Paid,Rural,77684.18,22,0,Male,0.09,No,aol.com
Paid,Urban,72155.2,36,0,Unknown,0.1,No,gmail.com
Default,Rural,65002.13,33,72,Male,0.03,Yes,gmail.com
Default,Urban,75842.98,32,0,Female,0.22,Yes,yahoo.com
Default,Rural,75604.72,34,288,Female,0.02,Yes,icloud.com
Paid,Urban,75843.38,30,0,Male,0.15,No,yahoo.com
Paid,Urban,72296.9,33,0,Female,0.17,No,mail.com
Paid,Urban,87375.97,35,0,Male,0.04,No,yahoo.com
Paid,Urban,70462.09,31,0,Diverse,0.02,No,icloud.com
Paid,Urban,50441.22,39,0,Unknown,0.11,No,gmail.com
Paid,Urban,57751.54,31,0,Diverse,0.19,Yes,outlook.com
Default,Suburban,30419.63,25,0,Female,0.25,Yes,gmail.com
Default,Urban,110536.34,35,0,Male,0.02,Yes,gmail.com
Paid,Urban,87255.09,59,0,Male,0.03,No,yandex.com
Default,Suburban,53398.59,30,0,Female,0.14,No,yahoo.com
Paid,Suburban,64363.1,44,0,Female,0.12,Yes,gmail.com
Paid,Urban,57262.47,25,0,Diverse,0.1,Yes,outlook.com
Paid,Urban,100850.94,29,0,Female,0.03,No,icloud.com
Default,Urban,41602.46,23,0,Unknown,0.13,No,mail.com
Paid,Urban,72289.52,67,0,Female,0.12,No,gmail.com
Default,Suburban,67829.44,34,0,Female,0.31,Yes,yahoo.com
Default,Urban,86536.77,22,248,Male,0.02,No,gmail.com
Paid,Urban,67919.82,33,0,Male,0.24,No,yahoo.com
Default,Suburban,34835.82,60,0,Female,0.21,No,aol.com
Paid,Urban,64977.64,28,0,Female,0.07,No,hotmail.com
Default,Urban,50556.76,41,281,Male,0.19,No,gmail.com
Paid,Urban,71591.59,43,0,Male,0.02,No,gmail.com
Paid,Rural,98683.54,23,0,Male,0.01,Yes,Other
Paid,Urban,35211.5,40,0,Male,0.02,Yes,gmail.com
Paid,Suburban,53995.55,21,0,Female,0.05,Yes,icloud.com
Paid,Urban,58946.14,27,0,Male,0.02,Yes,aol.com
Default,Urban,62367.38,47,0,Male,0.25,No,hotmail.com
Paid,Suburban,84802.51,28,0,Female,0.02,No,icloud.com
Default,Rural,66529.11,38,0,Female,0.15,Yes,yahoo.com
Paid,Suburban,78316.05,36,0,Female,0.09,No,gmail.com
Paid,Suburban,57484.54,40,0,Female,0.04,No,yahoo.com
Paid,Rural,74598.49,32,0,Female,0.02,No,yahoo.com
Paid,Urban,85555.95,21,0,Diverse,0.02,Yes,icloud.com
Default,Urban,55354.01,25,0,Female,0.05,No,yandex.com
Paid,Suburban,85627.16,18,0,Female,0.02,No,yahoo.com
Paid,Urban,71047.46,36,0,Unknown,0.02,No,yandex.com
Paid,Suburban,90909.2,48,0,Male,0.02,No,gmail.com
Default,Rural,65971.6,50,0,Female,0.12,Yes,gmail.com
Default,Urban,77624.89,25,0,Female,0.16,No,gmail.com
Paid,Urban,69187.88,34,0,Diverse,0.02,No,gmail.com
Paid,Suburban,68075.75,37,0,Female,0.02,No,yahoo.com
Paid,Urban,75178.61,39,0,Male,0.09,No,icloud.com
Paid,Suburban,80736.15,29,0,Male,0.01,No,outlook.com
Paid,Urban,45008.7,57,0,Unknown,0.03,Yes,yahoo.com
Paid,Suburban,98672.67,44,0,Female,0.02,No,yahoo.com
Default,Urban,32806.74,44,0,Male,0.09,No,gmail.com
Default,Suburban,56303.76,48,300,Female,0.02,Yes,gmail.com
Paid,Urban,68114.62,38,0,Male,0.02,No,gmail.com
Paid,Urban,78247.12,31,0,Male,0.02,No,icloud.com
Paid,Urban,101523.45,28,0,Female,0.03,No,mail.com
Paid,Suburban,32834.17,31,0,Female,0.02,No,gmail.com
Default,Rural,59846.12,36,0,Diverse,0.02,Yes,gmail.com
Default,Urban,27463.33,27,282,Female,0.4,No,aol.com
Default,Urban,70632.44,29,0,Unknown,0.27,Yes,yandex.com
Default,Urban,75433.67,48,0,Unknown,0.02,No,outlook.com
Paid,Suburban,101815.91,23,0,Male,0.03,No,outlook.com
Paid,Suburban,72412.7,26,0,Diverse,0.08,Yes,outlook.com
Default,Urban,90880.5,30,0,Unknown,0.02,No,gmail.com
Paid,Urban,81676.74,22,0,Unknown,0.02,No,yahoo.com
Paid,Urban,61295.04,26,0,Male,0.06,No,yahoo.com
Paid,Urban,41820.79,26,0,Unknown,0.02,No,gmail.com
Default,Urban,75500.05,21,0,Male,0.09,No,gmail.com
Paid,Rural,40157.96,43,0,Female,0.09,Yes,gmail.com
Paid,Urban,95904.14,37,0,Female,0.02,No,icloud.com
Paid,Suburban,66758.76,21,0,Unknown,0.13,Yes,aol.com
Default,Urban,93903.55,31,0,Female,0.01,Yes,outlook.com
Default,Urban,60395.71,29,184,Female,0.05,Yes,hotmail.com
Default,Suburban,75377.02,30,0,Female,0.02,No,protonmail.com
Paid,Suburban,74186.98,74,0,Male,0.05,Yes,yahoo.com
Paid,Rural,69099.12,58,0,Female,0.01,Yes,protonmail.com
Paid,Urban,61346.81,31,0,Female,0.18,No,icloud.com
Paid,Urban,77849.12,32,0,Female,0.02,No,gmail.com
Paid,Suburban,51476.73,28,0,Male,0.02,Yes,gmail.com
Paid,Urban,45811.29,18,0,Male,0.02,No,yahoo.com
Paid,Urban,94856.54,35,0,Male,0.02,No,gmail.com
Paid,Urban,84543.36,22,0,Unknown,0.01,No,gmail.com
Paid,Urban,71317.83,44,0,Male,0.07,Yes,gmail.com
Default,Rural,103302.85,54,0,Female,0.02,No,gmail.com
Paid,Urban,64644.69,35,0,Male,0.16,Yes,protonmail.com
Paid,Urban,96454.06,32,0,Female,0.02,No,icloud.com
Paid,Urban,73511.48,25,0,Male,0.02,No,gmail.com
Paid,Urban,49504.98,41,0,Male,0.12,No,gmail.com
Default,Urban,106960.8,36,292,Male,0.01,No,gmail.com
Paid,Urban,89814.22,24,0,Female,0.02,Yes,hotmail.com
Paid,Urban,67579.58,44,0,Unknown,0.05,Yes,hotmail.com
Paid,Suburban,84543.43,45,0,Male,0.02,No,aol.com
Paid,Urban,61925.93,23,0,Diverse,0.02,No,gmail.com
Paid,Urban,86582.98,24,0,Male,0.02,No,Other
Paid,Rural,22178.43,20,0,Male,0.25,No,msn.com
Paid,Suburban,49603.97,27,0,Male,0.02,Yes,icloud.com
Paid,Urban,89585.19,20,0,Unknown,0.02,Yes,icloud.com
Default,Urban,65006.89,29,0,Female,0.16,Yes,outlook.com
Paid,Urban,74150.85,40,0,Male,0.02,Yes,yahoo.com
Default,Suburban,43064.29,36,95,Male,0.03,No,outlook.com
Paid,Rural,106957.34,38,0,Female,0.02,No,aol.com
Paid,Suburban,93810.59,28,0,Male,0.03,No,outlook.com
Default,Urban,65986.3,26,0,Male,0.2,No,yandex.com
Paid,Suburban,61906.08,31,0,Diverse,0.02,No,yandex.com
Default,Urban,90592.09,31,0,Male,0.03,Yes,gmail.com
Paid,Urban,109649.41,28,0,Female,0.02,No,msn.com
Paid,Urban,89075.21,26,0,Male,0.01,Yes,gmail.com
Paid,Rural,113436.05,56,0,Male,0.03,No,gmail.com
Paid,Urban,51552.97,36,0,Unknown,0.2,Yes,gmail.com
Default,Suburban,53612.26,60,120,Unknown,0.02,No,icloud.com
Default,Urban,46221.18,49,127,Female,0.12,No,protonmail.com
Paid,Urban,78835.21,56,0,Female,0.14,No,gmail.com
Paid,Urban,73512.07,32,0,Female,0.08,No,yahoo.com
Paid,Urban,66960.98,39,0,Female,0.07,Yes,outlook.com
Paid,Suburban,86185.17,24,0,Female,0.01,Yes,outlook.com
Paid,Urban,94646.57,30,0,Female,0.02,Yes,yahoo.com
Paid,Suburban,39486.75,52,0,Diverse,0.02,No,icloud.com
Paid,Suburban,58060.56,26,0,Female,0.11,No,outlook.com
Paid,Rural,86402.87,28,0,Diverse,0.02,Yes,msn.com
Paid,Urban,60645.23,24,0,Male,0.03,No,yahoo.com
Paid,Urban,54035.88,18,0,Male,0.05,No,gmail.com
Paid,Urban,90370.75,20,0,Female,0.01,Yes,outlook.com
Default,Rural,44210.0,27,0,Male,0.23,No,yandex.com
Paid,Rural,63968.4,56,0,Female,0.08,No,icloud.com
Paid,Urban,76572.88,20,0,Female,0.02,No,yahoo.com
Paid,Suburban,58523.6,55,0,Female,0.02,No,gmail.com
Default,Urban,85663.11,43,0,Male,0.02,No,yahoo.com
Paid,Suburban,58622.46,36,0,Unknown,0.09,Yes,gmail.com
Paid,Urban,98172.39,41,0,Male,0.02,Yes,yahoo.com
Paid,Suburban,67485.07,30,0,Unknown,0.08,No,mail.com
Default,Urban,83425.4,49,0,Male,0.04,No,yahoo.com
Paid,Suburban,84920.48,39,0,Female,0.02,Yes,msn.com
Paid,Suburban,57449.2,28,0,Unknown,0.02,Yes,gmail.com
Default,Suburban,28930.27,34,0,Unknown,0.4,No,gmail.com
Default,Urban,77215.12,42,0,Unknown,0.02,No,aol.com
Default,Urban,71445.77,26,0,Unknown,0.04,No,aol.com
Paid,Urban,81116.52,32,0,Female,0.01,No,icloud.com
Default,Urban,65469.45,21,202,Female,0.02,No,protonmail.com
Paid,Urban,61391.45,31,0,Female,0.1,No,yahoo.com
Paid,Rural,110169.46,31,0,Unknown,0.01,No,aol.com
Paid,Urban,40552.92,32,0,Diverse,0.11,No,gmail.com
Paid,Urban,84679.01,40,0,Female,0.02,No,icloud.com
Default,Urban,58507.96,25,58,Female,0.08,Yes,hotmail.com
Default,Urban,63284.43,20,0,Female,0.05,No,icloud.com
Paid,Suburban,63657.94,19,0,Unknown,0.03,No,msn.com
Default,Urban,53931.31,26,0,Male,0.27,Yes,yahoo.com
Default,Rural,81424.48,28,255,Male,0.02,No,gmail.com
Paid,Urban,97812.87,36,0,Unknown,0.02,Yes,gmail.com
Default,Rural,79400.27,32,0,Female,0.28,No,msn.com
Default,Rural,72067.64,47,0,Female,0.12,Yes,mail.com
Paid,Urban,50271.19,21,0,Unknown,0.08,No,gmail.com
Paid,Rural,80336.51,29,0,Diverse,0.02,No,outlook.com
Paid,Urban,113126.99,30,0,Male,0.01,Yes,protonmail.com
Paid,Suburban,62386.11,34,0,Male,0.09,No,gmail.com
Paid,Urban,62480.33,31,0,Female,0.04,Yes,outlook.com
Default,Rural,58778.22,24,200,Female,0.03,No,icloud.com
Paid,Rural,60211.72,35,0,Male,0.17,Yes,gmail.com
Default,Suburban,15094.01,37,0,Diverse,0.34,Yes,icloud.com
Paid,Suburban,78100.71,19,0,Female,0.08,Yes,gmail.com
Default,Urban,53088.96,36,0,Female,0.1,No,yandex.com
Default,Urban,37794.74,48,0,Unknown,0.16,No,gmail.com
Paid,Urban,85063.8,41,0,Female,0.02,No,mail.com
Paid,Urban,48359.64,44,0,Male,0.07,Yes,icloud.com
Default,Suburban,63226.62,33,127,Male,0.03,No,icloud.com
Paid,Urban,99328.85,29,0,Male,0.01,Yes,gmail.com
Paid,Rural,41815.68,18,0,Unknown,0.02,No,protonmail.com
Paid,Suburban,39348.04,35,0,Male,0.16,No,msn.com
Paid,Suburban,75386.12,44,0,Female,0.06,No,yahoo.com
Paid,Urban,92989.75,72,0,Female,0.02,Yes,yahoo.com
Paid,Rural,38513.17,45,0,Male,0.07,Yes,gmail.com
Default,Rural,78153.79,30,0,Female,0.2,No,outlook.com
Paid,Urban,81619.99,18,0,Male,0.02,Yes,yahoo.com
Paid,Suburban,28816.79,64,0,Male,0.18,No,gmail.com
Paid,Suburban,85970.03,27,0,Unknown,0.01,No,gmail.com
Paid,Urban,87532.12,31,0,Male,0.01,No,msn.com
Default,Urban,63764.29,24,0,Female,0.13,Yes,outlook.com
Paid,Urban,95046.93,53,0,Diverse,0.04,No,Other
Paid,Urban,92729.11,38,0,Male,0.02,No,gmail.com
Default,Urban,72062.36,18,300,Male,0.02,No,yandex.com
Default,Urban,60971.09,32,0,Female,0.11,No,icloud.com
Default,Urban,50543.44,35,0,Female,0.07,Yes,outlook.com
Paid,Urban,69248.73,31,0,Male,0.08,No,gmail.com
Default,Rural,81395.18,42,187,Female,0.01,No,yandex.com
Paid,Urban,63516.46,38,0,Unknown,0.19,No,outlook.com
Default,Rural,26049.98,26,0,Male,0.13,Yes,yahoo.com
Paid,Urban,95374.28,22,0,Male,0.02,No,yandex.com
Paid,Urban,73804.46,28,0,Male,0.1,Yes,gmail.com
Default,Urban,62407.51,22,0,Female,0.12,Yes,gmail.com
Paid,Urban,87143.17,28,0,Unknown,0.02,Yes,gmail.com
Default,Urban,100492.77,30,134,Unknown,0.02,No,gmail.com
Default,Suburban,15000.0,23,0,Male,0.27,No,aol.com
Paid,Urban,78685.27,39,0,Unknown,0.13,No,gmail.com
Paid,Suburban,41467.02,24,0,Diverse,0.1,No,gmail.com
Paid,Suburban,79982.21,26,0,Female,0.18,No,aol.com
Default,Urban,72558.54,25,0,Female,0.1,Yes,yandex.com
Paid,Urban,82714.53,34,0,Diverse,0.02,No,yahoo.com
Paid,Suburban,60015.05,31,0,Unknown,0.12,No,outlook.com
Default,Urban,32535.2,36,0,Diverse,0.12,Yes,gmail.com
Default,Urban,60992.64,43,268,Male,0.12,No,yahoo.com
Paid,Rural,78136.95,50,0,Female,0.02,Yes,outlook.com
Paid,Urban,90307.85,34,0,Diverse,0.03,No,icloud.com
Paid,Suburban,46563.37,25,0,Male,0.16,No,yandex.com
Paid,Rural,90541.21,26,0,Male,0.01,Yes,gmail.com
Paid,Urban,57042.55,27,0,Female,0.02,No,icloud.com
Default,Urban,77249.0,55,0,Male,0.02,No,icloud.com
Paid,Urban,59802.12,60,0,Male,0.02,No,yahoo.com
Paid,Urban,73643.41,40,0,Male,0.18,Yes,aol.com
Paid,Urban,87837.55,43,0,Male,0.01,Yes,outlook.com
Default,Suburban,45459.72,34,0,Unknown,0.07,Yes,gmail.com
Paid,Urban,56401.88,35,0,Diverse,0.03,No,gmail.com
Paid,Urban,73699.25,36,0,Male,0.02,No,outlook.com
Default,Rural,118031.67,29,275,Male,0.01,No,msn.com
Paid,Suburban,52736.21,33,0,Male,0.14,No,yahoo.com
Paid,Suburban,110802.68,34,0,Female,0.03,No,gmail.com
Default,Urban,110088.47,29,0,Male,0.01,Yes,outlook.com
Paid,Suburban,68053.78,59,0,Unknown,0.14,No,icloud.com
Paid,Urban,64036.95,44,0,Unknown,0.02,No,yandex.com
Paid,Urban,56158.7,34,0,Unknown,0.04,Yes,mail.com
Paid,Urban,68635.95,26,0,Diverse,0.03,Yes,icloud.com
Paid,Rural,41865.61,55,0,Female,0.1,Yes,gmail.com
Default,Urban,68475.22,30,0,Female,0.02,No,mail.com
Paid,Urban,99937.61,35,0,Unknown,0.02,No,protonmail.com
Paid,Urban,57778.3,31,0,Female,0.15,No,protonmail.com
Paid,Urban,65185.51,24,0,Female,0.02,No,yahoo.com
Paid,Suburban,35977.19,31,0,Female,0.05,No,mail.com
Paid,Suburban,77481.24,27,0,Male,0.02,No,hotmail.com
Default,Suburban,75289.63,28,0,Unknown,0.16,Yes,icloud.com
Default,Urban,71274.05,35,0,Male,0.1,No,Other
Paid,Urban,65663.46,54,0,Female,0.02,No,gmail.com
Paid,Urban,64144.84,35,0,Male,0.02,Yes,icloud.com
Default,Urban,80038.0,19,0,Unknown,0.02,No,gmail.com
Paid,Urban,69423.67,26,0,Unknown,0.02,Yes,yahoo.com
Paid,Suburban,76299.44,42,0,Female,0.02,Yes,msn.com
Paid,Urban,74299.66,21,0,Unknown,0.02,No,gmail.com
Paid,Urban,92468.55,40,0,Male,0.03,No,hotmail.com
Paid,Urban,83539.88,36,0,Male,0.02,Yes,hotmail.com
Paid,Urban,73857.24,37,0,Male,0.14,No,icloud.com
Paid,Urban,100368.44,31,0,Male,0.03,No,protonmail.com
Default,Rural,78405.37,36,0,Female,0.14,Yes,yahoo.com
Paid,Suburban,96099.25,28,0,Female,0.04,Yes,gmail.com
Default,Rural,82138.85,20,90,Male,0.02,Yes,icloud.com
Paid,Urban,33161.62,33,0,Male,0.06,No,yandex.com
Paid,Urban,96096.7,23,0,Male,0.01,No,icloud.com
Paid,Urban,72703.52,27,0,Male,0.1,No,protonmail.com
Paid,Urban,68960.9,53,0,Male,0.09,No,mail.com
Paid,Suburban,75626.97,41,0,Male,0.12,No,gmail.com
Paid,Urban,63100.34,33,0,Female,0.07,No,gmail.com
Default,Urban,74540.58,19,0,Unknown,0.09,Yes,yahoo.com
Default,Urban,58162.48,45,0,Male,0.02,Yes,mail.com
Paid,Urban,95485.45,28,0,Unknown,0.02,Yes,outlook.com
Paid,Suburban,67728.24,54,0,Female,0.02,No,protonmail.com
Paid,Urban,62348.32,25,0,Female,0.02,No,outlook.com
Paid,Urban,51501.48,19,0,Diverse,0.09,No,yahoo.com
Paid,Urban,75375.52,27,0,Male,0.16,No,outlook.com
Paid,Urban,73742.14,36,0,Unknown,0.02,Yes,yahoo.com
Paid,Suburban,77768.49,30,0,Male,0.17,No,yahoo.com
Default,Rural,49454.96,32,0,Female,0.12,No,yahoo.com
Paid,Rural,37976.38,19,0,Male,0.01,No,gmail.com
Paid,Suburban,82511.83,39,0,Female,0.03,Yes,outlook.com
Paid,Urban,99692.84,46,0,Female,0.02,Yes,icloud.com
Paid,Suburban,49472.93,28,0,Unknown,0.02,Yes,gmail.com
Paid,Urban,101788.83,39,0,Female,0.04,Yes,yahoo.com
Paid,Urban,75678.22,30,0,Female,0.16,No,gmail.com
Paid,Suburban,69858.74,62,0,Unknown,0.01,No,icloud.com
Paid,Urban,62049.03,45,0,Female,0.06,No,outlook.com
Default,Rural,42309.64,22,0,Female,0.23,No,yahoo.com
Paid,Urban,89754.57,19,0,Unknown,0.02,Yes,msn.com
Default,Suburban,54487.87,53,0,Diverse,0.05,Yes,icloud.com
Default,Suburban,54403.87,28,0,Unknown,0.13,Yes,yandex.com
Paid,Rural,89838.53,33,0,Male,0.01,No,gmail.com
Default,Suburban,32340.33,28,0,Female,0.08,No,outlook.com
Default,Suburban,39528.04,25,0,Male,0.25,No,gmail.com
Paid,Urban,69637.32,35,0,Unknown,0.02,Yes,gmail.com
Paid,Urban,75865.69,33,0,Unknown,0.02,No,icloud.com
Paid,Urban,79694.69,37,0,Male,0.02,No,icloud.com
Paid,Suburban,63964.03,32,0,Male,0.02,No,yahoo.com
Paid,Urban,120607.39,36,0,Male,0.02,No,gmail.com
Paid,Suburban,65442.15,31,0,Female,0.1,No,yahoo.com
Paid,Urban,65384.28,20,0,Male,0.17,Yes,yahoo.com
Paid,Urban,54060.27,30,0,Female,0.02,No,yahoo.com
Paid,Suburban,72478.14,19,0,Male,0.06,Yes,yahoo.com
Paid,Urban,82299.22,18,0,Unknown,0.02,Yes,gmail.com
Paid,Urban,94071.56,25,0,Female,0.03,No,yahoo.com
Paid,Urban,40214.31,28,0,Female,0.12,No,outlook.com
Paid,Rural,65080.09,31,0,Male,0.18,Yes,gmail.com
Paid,Suburban,78934.07,44,0,Male,0.02,Yes,icloud.com
Paid,Urban,81741.15,23,0,Female,0.03,No,icloud.com
Default,Urban,70130.97,33,0,Female,0.23,No,yandex.com
Paid,Urban,80848.48,32,0,Unknown,0.01,Yes,icloud.com
Paid,Suburban,53820.72,21,0,Male,0.02,No,gmail.com
Default,Suburban,101158.11,31,0,Female,0.03,No,yahoo.com
Paid,Urban,89852.56,45,0,Male,0.03,No,icloud.com
Default,Urban,43101.44,33,0,Diverse,0.21,No,yahoo.com
Paid,Urban,48497.94,33,0,Male,0.17,Yes,icloud.com
Default,Suburban,49061.56,19,300,Male,0.18,No,msn.com
Default,Suburban,83559.4,60,151,Female,0.02,No,icloud.com
Paid,Urban,44305.44,20,0,Unknown,0.07,No,gmail.com
Paid,Urban,63379.51,24,0,Male,0.02,No,outlook.com
Default,Urban,79094.09,43,0,Male,0.03,Yes,yandex.com
Paid,Rural,68676.68,28,0,Unknown,0.02,No,outlook.com
Paid,Urban,75177.75,25,0,Female,0.02,No,msn.com
Paid,Suburban,48683.95,22,0,Diverse,0.02,No,gmail.com
Paid,Suburban,81897.09,58,0,Male,0.01,Yes,Other
Paid,Urban,57735.76,35,0,Unknown,0.11,Yes,gmail.com
Default,Urban,63507.61,38,289,Female,0.24,Yes,yandex.com
Paid,Urban,74754.63,32,0,Unknown,0.03,Yes,gmail.com
Paid,Suburban,72061.56,34,0,Male,0.13,Yes,yahoo.com
Paid,Suburban,70479.6,51,0,Unknown,0.05,Yes,gmail.com
Paid,Suburban,54987.46,26,0,Female,0.17,Yes,icloud.com
Paid,Urban,64009.01,29,0,Female,0.02,Yes,protonmail.com
Default,Urban,70043.67,43,62,Male,0.02,No,gmail.com
Default,Rural,42498.3,37,0,Female,0.14,Yes,yahoo.com
Paid,Suburban,60749.34,32,0,Female,0.13,Yes,gmail.com
Paid,Urban,77753.6,37,0,Female,0.13,No,yahoo.com
Default,Rural,44451.27,24,0,Female,0.21,Yes,icloud.com
Paid,Suburban,93131.63,30,0,Female,0.02,No,icloud.com
Paid,Urban,95392.27,28,0,Male,0.02,No,protonmail.com
Paid,Suburban,45096.99,21,0,Unknown,0.13,Yes,gmail.com
Default,Suburban,97152.39,48,0,Unknown,0.02,Yes,yahoo.com
Paid,Suburban,67128.37,34,0,Male,0.14,No,gmail.com
Default,Urban,78370.29,65,0,Female,0.34,Yes,gmail.com
Paid,Urban,60066.98,43,0,Male,0.02,No,outlook.com
Paid,Rural,88460.9,28,0,Unknown,0.02,Yes,yandex.com
Paid,Urban,78121.88,27,0,Male,0.06,No,gmail.com
Default,Urban,53716.93,27,0,Unknown,0.13,Yes,gmail.com
Paid,Urban,46695.96,36,0,Female,0.11,No,yahoo.com
Paid,Urban,40793.95,29,0,Male,0.02,Yes,gmail.com
Paid,Suburban,73758.84,30,0,Unknown,0.11,Yes,gmail.com
Default,Rural,81449.43,28,69,Female,0.01,No,yahoo.com
Paid,Urban,83019.31,19,0,Female,0.03,Yes,msn.com
Paid,Urban,67640.38,33,0,Male,0.18,Yes,msn.com
Default,Urban,46860.07,44,277,Male,0.32,No,yahoo.com
Paid,Rural,56358.5,30,0,Unknown,0.02,No,msn.com
Paid,Suburban,93046.97,37,0,Female,0.01,Yes,gmail.com
Paid,Urban,60307.43,42,0,Male,0.13,No,gmail.com
Paid,Suburban,72868.35,27,0,Male,0.02,No,gmail.com
Paid,Rural,48486.99,31,0,Female,0.03,Yes,protonmail.com
Paid,Suburban,76731.66,47,0,Male,0.16,No,hotmail.com
Default,Rural,60846.31,19,0,Male,0.08,No,hotmail.com
Default,Urban,90934.25,21,0,Male,0.01,No,icloud.com
Paid,Suburban,85471.15,23,0,Female,0.01,No,gmail.com
Paid,Urban,60085.88,47,0,Male,0.02,No,gmail.com
Paid,Suburban,67466.72,49,0,Male,0.02,No,mail.com
Paid,Suburban,58977.68,33,0,Male,0.02,No,yahoo.com
Paid,Suburban,41611.34,45,0,Female,0.06,Yes,aol.com
Paid,Suburban,52851.15,42,0,Female,0.11,Yes,gmail.com
Paid,Urban,73964.35,53,0,Diverse,0.02,No,gmail.com
Paid,Urban,76505.19,36,0,Female,0.15,No,msn.com
Default,Rural,72970.96,29,135,Female,0.02,No,gmail.com
Default,Rural,63965.34,47,0,Female,0.15,No,gmail.com
Paid,Urban,88661.33,40,0,Female,0.01,No,outlook.com
Default,Urban,71270.84,64,0,Male,0.27,Yes,yahoo.com
Paid,Urban,84065.08,44,0,Male,0.02,Yes,icloud.com
Default,Suburban,34524.5,32,0,Male,0.15,Yes,yandex.com
Default,Suburban,15000.0,28,0,Female,0.39,No,hotmail.com
Default,Urban,75675.76,21,0,Unknown,0.13,Yes,yahoo.com
Default,Urban,41504.69,29,142,Male,0.02,Yes,gmail.com
Paid,Suburban,65750.97,27,0,Female,0.02,Yes,gmail.com
Default,Suburban,63958.06,44,131,Female,0.04,No,gmail.com
Default,Urban,101748.01,30,239,Female,0.03,Yes,Other
Default,Urban,77999.93,45,0,Male,0.17,No,msn.com
